comentario,puntuacion_estimada,puntuacion_real,confianza,categoria
salgo del metro puebla y no esta puebla dia 8 pidiendo este,1,,0.8017529249191284,infraestructura
un mega desmadre,1,,0.6157897114753723,infraestructura
creo que no se puede impermeabilizar la calle o si alguien puede decir que se puede hacer con su infinita inteligencia,1,,0.3533017039299011,infraestructura
como que hacen eso para molestar a ciudadanos,5,,0.47492703795433044,infraestructura
de q hay personas q nada les va,1,,0.5736422538757324,infraestructura
ahí uno en revolución,5,,0.3727051615715027,infraestructura
deberian llamarle estacion fuentes brotantes,1,,0.566386878490448,infraestructura
yo le doy 1 mes que van a durar,1,,0.2819339334964752,infraestructura
todos con teléfono iphone en paguitos y recargas de 100,5,,0.3682927191257477,infraestructura
yo no sé para madres arreglaron tantas estaciones y solo en lo visual xq lo verdadero importante q son las grietas como estás o los trenes,2,,0.31608760356903076,infraestructura
eso es lo que deberían de arreglar las filtraciones de agua entre otras cosas,3,,0.33015790581703186,infraestructura
a mi si me sirve si me ando cagando es entrandole jejeje,1,,0.33626553416252136,infraestructura
hecho en méxico,5,,0.3533383905887604,infraestructura
es decoración para el día de muertos pues que no están chig y chig que con tiempo se hace todo jjj,4,,0.33595165610313416,infraestructura
se van a meter a dormir ahí los que viven en la calle por ahí,1,,0.2812567949295044,infraestructura
y el ébola ama centros de contagio seguro,5,,0.38442152738571167,infraestructura
nada les parece los baños públicos son útiles en todos lados a mí me ha pasado que tengo la urgencia de hacer mis necesidades como todo el mundo y no hay ni dónde ya ahí anda uno buscando una gasolinera o algún lugar en donde se pueda hacer sus necesidades y no hay ninguno,2,,0.37129366397857666,infraestructura
oooh todo quieren me da risa,5,,0.46139633655548096,infraestructura
muy bien lo que dijo la señora,5,,0.6225114464759827,infraestructura
qpkm tiene el gobierno habiendo tantas pinches necesidades en el país y gastan en esto,1,,0.37015992403030396,infraestructura
por que no arreglan las avenidas principales no que hay un buen de baches y la delincuencia cada dia esta peor,2,,0.49038487672805786,infraestructura
señores no han visto la regadera que puso para lavar los trenes,1,,0.35061052441596985,infraestructura
creo que el transporte demanda solución real en otros temas,3,,0.34130823612213135,infraestructura
el claro ejemplo de que ningun chile les embona,5,,0.38286834955215454,infraestructura
me da risa,3,,0.23887068033218384,infraestructura
y si en los centros de salud nos dan sillas dignas para trabajar y material,4,,0.37585508823394775,infraestructura
que ve vea 191,1,2.0,0.3306471109390259,infraestructura
pensé que lo de los candelabros era broma,1,,0.33815664052963257,infraestructura
exacto todas las estaciones están en muy malas condiciones esto son solo parches sus candelabros puro desperdicio de dinero,1,,0.8266209959983826,infraestructura
desde que pasas los torniquetes,5,,0.4233526289463043,infraestructura
el metro y la cuidad necesitan mantenimiento preventivo y correctivo no solo pintura el país necesita educación y todos necesitamos más cultura tamos bien mal todos y todo,1,,0.34484758973121643,infraestructura
lo primero era arreglar los problemas que tenia tuvieron 4 años para hacerlo,4,,0.29602494835853577,infraestructura
tranquila ahorita lo pintan de morado y le ponen un ajolote,5,,0.519697368144989,infraestructura
telediariomx ya sabemos el destino de estos sanitarios públicos quedaran en el abandonó u operando en precarias e insalubres condiciones,1,,0.5510983467102051,infraestructura
tienen que aceptar que el problema no es solo el gobierno también la gente si el metro lo hubieran arreglado antes ya estaría todo pintado y maltratado,1,,0.4889366626739502,infraestructura
composturas del bienestar,5,,0.3786185681819916,infraestructura
claudia sheinbaum pardo partido morena,1,,0.24059030413627625,infraestructura
y si mejor le dan el presupuesto a las escuelas y hospitales,3,,0.36784762144088745,infraestructura
que bueno xq luego uno se handa c g nd y no hay dond tirarse el key,1,,0.303375244140625,infraestructura
dinero desperdiciado,1,1.0,0.7770516276359558,infraestructura
pues que bueno porque mi trabajo es en campo y luego no encuentro baños,3,,0.30550438165664673,infraestructura
o su restauración del metro auditorio y el resto de la línea horrorosa,1,,0.5835074186325073,infraestructura
una prueba mas de que es una porquería este gobierno,1,,0.4567360579967499,infraestructura
para que después huela horrible,1,2.0,0.5887793898582458,infraestructura
alch que bueno,5,,0.31744223833084106,infraestructura
que hartazgo con este gobierno,5,,0.43103426694869995,infraestructura
ya lo sabíamos wey ntp,5,,0.2411477416753769,infraestructura
es parte del arte y el surrealismo que tiene está obra,5,,0.3953859806060791,infraestructura
el aicm está igual no van a terminar,1,,0.4451219439506531,infraestructura
aquí aplica la de barrieron nomas por donde pasa la suegra jajajajjajaja,3,,0.27578940987586975,infraestructura
ay sí y en unos meses va costar me da risa,1,,0.45140722393989563,infraestructura
entonces si es muy parecido al titanic,3,,0.365220844745636,infraestructura
camara contraten más especialistas en los hospitales,5,,0.33905062079429626,infraestructura
ya me imagino esos baños cerrados como los baños del metro bus teniendo que buscar a algún policía para que te pueda abrir,1,,0.49220010638237,infraestructura
lo remodelo bis chungus,1,,0.22947469353675842,infraestructura
no sé no me convence es un estilo moderno clasico futurista mexicano ajolotes minimalista,2,,0.4235090911388397,infraestructura
son fuentes hermosa es parte del estilo antiguo,5,,0.6440736055374146,infraestructura
ay que si ya te escuchamos,3,,0.27108094096183777,infraestructura
la gente nada les gusta y todo critican,1,,0.7843854427337646,infraestructura
y pensar que para estas cosas me voy a dar de alta en el sat que coraje,5,,0.33448243141174316,infraestructura
lo que van a durar,5,,0.4590543806552887,infraestructura
sus candelabros de temu y su papel tapiz hoy en día por eso todos tenemos mármol en las paredes por qué nos cuesta 60 pesos el metro y viene en rollo de 10 metros lo malo que en el recibo van a poner candelabros forjados en italia y mármol traído de la minas de no sé total 500 millones,1,,0.48288750648498535,infraestructura
es un gasto innecesario para la capital apuesto que pasa el mundial y los van a cerrar y jamás van a estar en funcionamiento,1,1.0,0.8365568518638611,infraestructura
si we pero hay cosas más importantes que pintar metros para el mundial si no estuvieran arreglando también se quejarían jajajaj,3,,0.43260493874549866,infraestructura
apenas le tocó a mi niño en pediatría y no había camas solo casos graves les asignaron los demás en sillas estaban canalizados en batita cansados de madrugada que difícil situación del país deberían invertir esos temas ya que todos los mexicanos aportamos para eso,1,,0.48701876401901245,infraestructura
solo si te fijas michojajajajaja,3,,0.2895587682723999,infraestructura
si los baños del metro siempre están cerrados,2,,0.3389984369277954,infraestructura
o es una o es otra cosa para las dos no alcanza,1,,0.4046303927898407,infraestructura
es la transformación de 4ta,5,,0.4491209387779236,infraestructura
jajajajajajq no mmen,3,,0.2686223089694977,infraestructura
y se sigue parando el metro a veces v,2,,0.32725223898887634,infraestructura
muchas falta de mantenimiento para que los candelabros,2,,0.4752751886844635,infraestructura
sin palabras,1,,0.35761386156082153,infraestructura
y cuánto costó la suavicrema ósea el monumento a la corrupción y para que sirve,1,,0.3710103929042816,infraestructura
y de hecho si llega a ganar en el siguiente pri o pan estará igual no cambiará nada eso es un hecho el metro está igual de siempre entonces cuál es la sorpresa aúna si todos mienten más bien ustedes que creen,1,,0.26989874243736267,infraestructura
que absurdo,1,,0.7436386942863464,infraestructura
y si mejor empieza por los baches que hay en toda la ciudad y las calles tan en mal estado,2,,0.4584638178348541,infraestructura
termina mal,1,,0.6914898753166199,infraestructura
yo no entiendo por qué subes esto es obvio que lo van a arreglar ni modo que se quede así,1,,0.3347691595554352,infraestructura
es que a presión sale todo mejor,3,,0.45139971375465393,infraestructura
por años mme y mme que pusieran baños públicos y ahora que los ponen siguen mmdo,1,,0.351563960313797,infraestructura
se pasan todo horrible,1,,0.8887183666229248,infraestructura
él hazme reír para el mundo entero,5,,0.507637083530426,infraestructura
me da risa la tubería el reloj y el letrero entre otros me da risa,1,,0.48087558150291443,infraestructura
es que es como el titanic ya se está hundiendo,1,,0.28910699486732483,infraestructura
estuvo súper bien me agrada la idea,4,,0.46783649921417236,infraestructura
en eso gastan los impuestos,1,,0.39307427406311035,infraestructura
es parte bro es una mezcla de arte antiguo con arte moderno aestetic,4,,0.29802626371383667,infraestructura
lo malo es q la gente no cuida las cosas,1,,0.6065686345100403,infraestructura
pero ya esa estación es te etiqueta,3,,0.31394773721694946,infraestructura
muchos faroles y candelabros y las goteras que,2,,0.34277719259262085,infraestructura
ptm nada pueden hacer bien la 4t,1,,0.6196044087409973,infraestructura
el que busca que hacer siempre va a encontrar y sobre todo cuando se descuido el metro pero con el cuidado que le demos estaremos más que satisfechos,4,,0.4564874470233917,infraestructura
que buena observación entonces que cierre el metro el tiempo necesario para que arreglen todo y los usuarios empiecen a pagar sus taxis,4,,0.24353070557117462,infraestructura
exacto y lo que deberían de arreglar no lo arreglan,5,,0.3449088931083679,infraestructura
así decíamos del azteca,5,,0.2910076975822449,infraestructura
pena ajena este gobierno en verdad,5,,0.47864827513694763,infraestructura
mejor pongan botes de basura,1,,0.4522020220756531,infraestructura
no puede ser que terrible un metro con 70 años le encontraron humedad devuelvan todo a como estaba,1,,0.579033613204956,infraestructura
y los medicamentos en insumos en los hospitales para cuando,4,2.0,0.26312166452407837,infraestructura
súper bien por que se ocupan luego te andan multando por orinar pero tampoco no hay baños cercanos,4,,0.4445731043815613,infraestructura
eso tiene años nadie ha hecho nada para reparar las filtraciones,1,,0.495949923992157,infraestructura
méxico no está preparado para ese tipo de infraestructura,1,,0.5359805226325989,infraestructura
no bro es que ahora estamos hablando de fútbol,1,,0.4154333770275116,infraestructura
es que la gente por que no entiende que es mas importante que se vea bonito a que funcione bien,3,,0.4898815453052521,infraestructura
cómo me imagino que paso x señor hay filtraciones y goteras no cree que es mejor arreglar eso x no quiero que pongas mis candelabros que tenga esas vibes de la realeza,1,,0.35471445322036743,infraestructura
las calles con pinches coladeras destapadas baches y hoyos por,1,,0.5141916275024414,infraestructura
lo que pasa es que amlo no estaba seguro de que ganaría las elecciones del 2024 y obvio no iba a hacer algo que otros gobiernos iba a terminar cuando gano claudia ahora si se pusieron a hacer las cosas se le llama mezquindad,1,,0.35035377740859985,infraestructura
no hay medicina en los hospitales pero esto es importante,3,,0.38631299138069153,infraestructura
se quejan pero no cuidan las cosas,2,,0.4604838788509369,infraestructura
si se hubiera remodelado hace un par de años ya lo hubieran destruido,2,,0.3684244751930237,infraestructura
me da risa es parte de la atracción,5,,0.387582927942276,infraestructura
arruinaron la línea azul,1,,0.7503493428230286,infraestructura
servirán para el crujin,4,,0.37033209204673767,infraestructura
así como los elevadores del metro metrobus inservibles que solo están arreglando por el mundial,1,,0.26689720153808594,infraestructura
lo que tú no entiendes es que son las famosísimas grutas del antiguo d f,3,,0.2805010676383972,infraestructura
wey que bueno que van a notar baños luego me ando cagando y no encuentro algo rápido,2,,0.36727121472358704,infraestructura
pues no creo que los que vengan a ver el mundial entren alos baños,1,,0.35089248418807983,infraestructura
yo esperando el metro jajajjaa la goteras me da risa,1,,0.3703869581222534,infraestructura
de los trenes ni hablamos,1,,0.5126720666885376,infraestructura
me da risa,3,,0.23887068033218384,infraestructura
cómo siempre obras de 4ta,5,,0.6550970077514648,infraestructura
